"INTERVAL_DATETIME","DUID","MWH_READING","LASTCHANGED"
"7/6/2025 4:45","PIONEER",43.299999,"7/6/2025 4:40"
"7/6/2025 4:45","PORTWF",10.6,"7/6/2025 4:40"
"7/6/2025 4:45","REPULSE",4.209659,"7/6/2025 4:40"
"7/6/2025 4:45","ROWALLAN",-0.006485,"7/6/2025 4:40"
"7/6/2025 4:45","ROYALLA1",0,"7/6/2025 4:40"
"7/6/2025 4:45","RPCG",-0.6,"7/6/2025 4:40"
"7/6/2025 4:45","RUBICON",0.315,"7/6/2025 4:40"
"7/6/2025 4:45","SHOAL1",41.869999,"7/6/2025 4:40"
"7/6/2025 4:45","TULLYSM1",10,"7/6/2025 4:40"
"7/6/2025 4:45","WAUBRAWF",79.848,"7/6/2025 4:40"
"7/6/2025 4:45","WNSF1",0,"7/6/2025 4:40"
"7/6/2025 4:45","WOOLNTH1",28.01,"7/6/2025 4:40"
"7/6/2025 4:45","YAMBUKWF",4.5,"7/6/2025 4:40"
"7/6/2025 4:45","YSWF1",0,"7/6/2025 4:40"
"7/6/2025 4:50","BARCSF1",0.1,"7/6/2025 4:45"
"7/6/2025 4:50","BUTLERSG",7.499999,"7/6/2025 4:45"
"7/6/2025 4:50","BWTR1",-19.205759,"7/6/2025 4:45"
"7/6/2025 4:50","CAPTL_WF",0,"7/6/2025 4:45"
"7/6/2025 4:50","CHALLHWF",4.8,"7/6/2025 4:45"
"7/6/2025 4:50","CLOVER",0,"7/6/2025 4:45"
"7/6/2025 4:50","CLUNY",2.105287,"7/6/2025 4:45"
"7/6/2025 4:50","CONDONG1",12.51,"7/6/2025 4:45"
"7/6/2025 4:50","CULLRGWF",1.98,"7/6/2025 4:45"
"7/6/2025 4:50","DIAPURWF1",5.3,"7/6/2025 4:45"
"7/6/2025 4:50","ERGT01",0,"7/6/2025 4:45"
"7/6/2025 4:50","GB01",0,"7/6/2025 4:45"
"7/6/2025 4:50","GERMCRK",15.861,"7/6/2025 4:45"
"7/6/2025 4:50","GRIFSF1",0.001526,"7/6/2025 4:45"
"7/6/2025 4:50","HUGSF1",0,"7/6/2025 4:45"
"7/6/2025 4:50","KEPBG1",0.1,"7/6/2025 4:45"
"7/6/2025 4:50","LRSF1",0,"7/6/2025 4:45"
"7/6/2025 4:50","MBAHNTH",19.6,"7/6/2025 4:45"
"7/6/2025 4:50","MLSP1",0.015,"7/6/2025 4:45"
"7/6/2025 4:50","MLWF1",1.44,"7/6/2025 4:45"
"7/6/2025 4:50","PALOONA",0,"7/6/2025 4:45"
"7/6/2025 4:50","PIONEER",42.099998,"7/6/2025 4:45"
"7/6/2025 4:50","PORTWF",10.4,"7/6/2025 4:45"
"7/6/2025 4:50","REPULSE",4.259708,"7/6/2025 4:45"
"7/6/2025 4:50","ROWALLAN",-0.006485,"7/6/2025 4:45"
"7/6/2025 4:50","ROYALLA1",0,"7/6/2025 4:45"
"7/6/2025 4:50","RPCG",-0.6,"7/6/2025 4:45"
"7/6/2025 4:50","RUBICON",0.315,"7/6/2025 4:45"
"7/6/2025 4:50","SHOAL1",41.900002,"7/6/2025 4:45"
"7/6/2025 4:50","TULLYSM1",10,"7/6/2025 4:45"
"7/6/2025 4:50","WAUBRAWF",86.136002,"7/6/2025 4:45"
"7/6/2025 4:50","WNSF1",0,"7/6/2025 4:45"
"7/6/2025 4:50","WOOLNTH1",29.689999,"7/6/2025 4:45"
"7/6/2025 4:50","YAMBUKWF",4.2,"7/6/2025 4:45"
"7/6/2025 4:50","YSWF1",0,"7/6/2025 4:45"
"7/6/2025 4:55","BARCSF1",0.1,"7/6/2025 4:50"
"7/6/2025 4:55","BUTLERSG",7.499999,"7/6/2025 4:50"
"7/6/2025 4:55","BWTR1",-18.69132,"7/6/2025 4:50"
"7/6/2025 4:55","CAPTL_WF",0,"7/6/2025 4:50"
"7/6/2025 4:55","CHALLHWF",5.2,"7/6/2025 4:50"
"7/6/2025 4:55","CLOVER",0,"7/6/2025 4:50"
"7/6/2025 4:55","CLUNY",2.043031,"7/6/2025 4:50"
"7/6/2025 4:55","CONDONG1",13.02,"7/6/2025 4:50"
"7/6/2025 4:55","CULLRGWF",1.58,"7/6/2025 4:50"
"7/6/2025 4:55","DIAPURWF1",5.3,"7/6/2025 4:50"
"7/6/2025 4:55","ERGT01",0,"7/6/2025 4:50"
"7/6/2025 4:55","GB01",0,"7/6/2025 4:50"
"7/6/2025 4:55","GERMCRK",15.646,"7/6/2025 4:50"
"7/6/2025 4:55","GRIFSF1",0.001526,"7/6/2025 4:50"
"7/6/2025 4:55","HUGSF1",0,"7/6/2025 4:50"
"7/6/2025 4:55","KEPBG1",0.1,"7/6/2025 4:50"
"7/6/2025 4:55","LRSF1",0,"7/6/2025 4:50"
"7/6/2025 4:55","MBAHNTH",19.6,"7/6/2025 4:50"
"7/6/2025 4:55","MLSP1",0.015,"7/6/2025 4:50"
"7/6/2025 4:55","MLWF1",1.65,"7/6/2025 4:50"
"7/6/2025 4:55","PALOONA",0,"7/6/2025 4:50"
"7/6/2025 4:55","PIONEER",43,"7/6/2025 4:50"
"7/6/2025 4:55","PORTWF",11.6,"7/6/2025 4:50"
"7/6/2025 4:55","REPULSE",4.164492,"7/6/2025 4:50"
"7/6/2025 4:55","ROWALLAN",-0.008042,"7/6/2025 4:50"
"7/6/2025 4:55","ROYALLA1",0,"7/6/2025 4:50"
"7/6/2025 4:55","RPCG",-0.6,"7/6/2025 4:50"
"7/6/2025 4:55","RUBICON",0.315,"7/6/2025 4:50"
"7/6/2025 4:55","SHOAL1",41.970001,"7/6/2025 4:50"
"7/6/2025 4:55","TULLYSM1",10,"7/6/2025 4:50"
"7/6/2025 4:55","WAUBRAWF",90.777,"7/6/2025 4:50"
"7/6/2025 4:55","WNSF1",0,"7/6/2025 4:50"
"7/6/2025 4:55","WOOLNTH1",30.860001,"7/6/2025 4:50"
"7/6/2025 4:55","YAMBUKWF",4,"7/6/2025 4:50"
"7/6/2025 4:55","YSWF1",0,"7/6/2025 4:50"
"7/6/2025 5:00","BARCSF1",0.1,"7/6/2025 4:55"
"7/6/2025 5:00","BUTLERSG",7.499999,"7/6/2025 4:55"
"7/6/2025 5:00","BWTR1",-18.69132,"7/6/2025 4:55"
"7/6/2025 5:00","CAPTL_WF",0,"7/6/2025 4:55"
"7/6/2025 5:00","CHALLHWF",5,"7/6/2025 4:55"
"7/6/2025 5:00","CLOVER",0,"7/6/2025 4:55"
"7/6/2025 5:00","CLUNY",2.209659,"7/6/2025 4:55"
"7/6/2025 5:00","CONDONG1",12.88,"7/6/2025 4:55"
"7/6/2025 5:00","CULLRGWF",1.7,"7/6/2025 4:55"
"7/6/2025 5:00","DIAPURWF1",5.3,"7/6/2025 4:55"
"7/6/2025 5:00","ERGT01",0,"7/6/2025 4:55"
"7/6/2025 5:00","GB01",0,"7/6/2025 4:55"
"7/6/2025 5:00","GRIFSF1",0.001526,"7/6/2025 4:55"
"7/6/2025 5:00","HUGSF1",0,"7/6/2025 4:55"
"7/6/2025 5:00","KEPBG1",0.1,"7/6/2025 4:55"
"7/6/2025 5:00","LRSF1",0,"7/6/2025 4:55"
"7/6/2025 5:00","MBAHNTH",19.6,"7/6/2025 4:55"
"7/6/2025 5:00","MLSP1",0.015,"7/6/2025 4:55"
"7/6/2025 5:00","MLWF1",1.74,"7/6/2025 4:55"
"7/6/2025 5:00","PALOONA",0,"7/6/2025 4:55"
"7/6/2025 5:00","PIONEER",42.400002,"7/6/2025 4:55"
"7/6/2025 5:00","PORTWF",10.7,"7/6/2025 4:55"
"7/6/2025 5:00","REPULSE",4.171816,"7/6/2025 4:55"
"7/6/2025 5:00","ROWALLAN",-0.005966,"7/6/2025 4:55"
"7/6/2025 5:00","ROYALLA1",0,"7/6/2025 4:55"
"7/6/2025 5:00","RPCG",-0.6,"7/6/2025 4:55"
"7/6/2025 5:00","RUBICON",0.315,"7/6/2025 4:55"
"7/6/2025 5:00","SHOAL1",41.830002,"7/6/2025 4:55"
"7/6/2025 5:00","TULLYSM1",10,"7/6/2025 4:55"
"7/6/2025 5:00","WAUBRAWF",87.495003,"7/6/2025 4:55"
"7/6/2025 5:00","WNSF1",0,"7/6/2025 4:55"
"7/6/2025 5:00","WOOLNTH1",31.869999,"7/6/2025 4:55"
"7/6/2025 5:00","YAMBUKWF",4.3,"7/6/2025 4:55"
"7/6/2025 5:00","YSWF1",0,"7/6/2025 4:55"
"7/6/2025 5:05","BARCSF1",0.1,"7/6/2025 5:00"
"7/6/2025 5:05","BUTLERSG",7.499999,"7/6/2025 5:00"
"7/6/2025 5:05","BWTR1",-20.8634,"7/6/2025 5:00"
"7/6/2025 5:05","CAPTL_WF",0,"7/6/2025 5:00"
"7/6/2025 5:05","CHALLHWF",3.7,"7/6/2025 5:00"
"7/6/2025 5:05","CLOVER",0,"7/6/2025 5:00"
"7/6/2025 5:05","CLUNY",2.228885,"7/6/2025 5:00"
"7/6/2025 5:05","CONDONG1",12.9,"7/6/2025 5:00"
"7/6/2025 5:05","CULLRGWF",-0.08,"7/6/2025 5:00"
"7/6/2025 5:05","DIAPURWF1",5.3,"7/6/2025 5:00"
"7/6/2025 5:05","ERGT01",0,"7/6/2025 5:00"
"7/6/2025 5:05","GB01",0,"7/6/2025 5:00"
"7/6/2025 5:05","GRIFSF1",0.001526,"7/6/2025 5:00"
"7/6/2025 5:05","HUGSF1",0,"7/6/2025 5:00"
"7/6/2025 5:05","KEPBG1",0.1,"7/6/2025 5:00"
"7/6/2025 5:05","LRSF1",0,"7/6/2025 5:00"
"7/6/2025 5:05","MBAHNTH",19.6,"7/6/2025 5:00"
"7/6/2025 5:05","MLSP1",0.015,"7/6/2025 5:00"
"7/6/2025 5:05","MLWF1",2.595,"7/6/2025 5:00"
"7/6/2025 5:05","PALOONA",0,"7/6/2025 5:00"
"7/6/2025 5:05","PIONEER",41.799999,"7/6/2025 5:00"
"7/6/2025 5:05","PORTWF",12.2,"7/6/2025 5:00"
"7/6/2025 5:05","REPULSE",4.146182,"7/6/2025 5:00"
"7/6/2025 5:05","ROWALLAN",-0.005966,"7/6/2025 5:00"
"7/6/2025 5:05","ROYALLA1",0,"7/6/2025 5:00"
"7/6/2025 5:05","RPCG",-0.6,"7/6/2025 5:00"
"7/6/2025 5:05","RUBICON",0.315,"7/6/2025 5:00"
"7/6/2025 5:05","SHOAL1",41.48,"7/6/2025 5:00"
"7/6/2025 5:05","TULLYSM1",10,"7/6/2025 5:00"
"7/6/2025 5:05","WAUBRAWF",81.421997,"7/6/2025 5:00"
"7/6/2025 5:05","WNSF1",0,"7/6/2025 5:00"
"7/6/2025 5:05","WOOLNTH1",34.66,"7/6/2025 5:00"
"7/6/2025 5:05","YAMBUKWF",4,"7/6/2025 5:00"
"7/6/2025 5:05","YSWF1",0,"7/6/2025 5:00"
"7/6/2025 5:10","BARCSF1",0.1,"7/6/2025 5:05"
"7/6/2025 5:10","BUTLERSG",7.599998,"7/6/2025 5:05"
"7/6/2025 5:10","BWTR1",-20.8634,"7/6/2025 5:05"
"7/6/2025 5:10","CAPTL_WF",0,"7/6/2025 5:05"
"7/6/2025 5:10","CHALLHWF",3.6,"7/6/2025 5:05"
"7/6/2025 5:10","CLOVER",0,"7/6/2025 5:05"
"7/6/2025 5:10","CLUNY",2.205081,"7/6/2025 5:05"
"7/6/2025 5:10","CONDONG1",13.59,"7/6/2025 5:05"
"7/6/2025 5:10","CULLRGWF",-0.02,"7/6/2025 5:05"
"7/6/2025 5:10","DIAPURWF1",5.3,"7/6/2025 5:05"
"7/6/2025 5:10","ERGT01",0,"7/6/2025 5:05"
"7/6/2025 5:10","GB01",0,"7/6/2025 5:05"
"7/6/2025 5:10","GRIFSF1",0.001526,"7/6/2025 5:05"
"7/6/2025 5:10","HUGSF1",0,"7/6/2025 5:05"
"7/6/2025 5:10","KEPBG1",0.1,"7/6/2025 5:05"
"7/6/2025 5:10","LRSF1",0,"7/6/2025 5:05"
"7/6/2025 5:10","MBAHNTH",19.700001,"7/6/2025 5:05"
"7/6/2025 5:10","MLSP1",0.015,"7/6/2025 5:05"
"7/6/2025 5:10","MLWF1",2.82,"7/6/2025 5:05"
"7/6/2025 5:10","PALOONA",0,"7/6/2025 5:05"
"7/6/2025 5:10","PIONEER",42.599998,"7/6/2025 5:05"
"7/6/2025 5:10","PORTWF",12.2,"7/6/2025 5:05"
"7/6/2025 5:10","REPULSE",4.196231,"7/6/2025 5:05"
"7/6/2025 5:10","ROWALLAN",-0.009079,"7/6/2025 5:05"
"7/6/2025 5:10","ROYALLA1",0,"7/6/2025 5:05"
"7/6/2025 5:10","RPCG",-0.6,"7/6/2025 5:05"
"7/6/2025 5:10","RUBICON",0.315,"7/6/2025 5:05"
"7/6/2025 5:10","SHOAL1",41.68,"7/6/2025 5:05"
"7/6/2025 5:10","TULLYSM1",9.9,"7/6/2025 5:05"
"7/6/2025 5:10","WAUBRAWF",78.670998,"7/6/2025 5:05"
"7/6/2025 5:10","WNSF1",0,"7/6/2025 5:05"
"7/6/2025 5:10","WOOLNTH1",35.57,"7/6/2025 5:05"
"7/6/2025 5:10","YAMBUKWF",3.7,"7/6/2025 5:05"
"7/6/2025 5:10","YSWF1",0,"7/6/2025 5:05"
"7/6/2025 5:15","BARCSF1",0.1,"7/6/2025 5:10"
"7/6/2025 5:15","BUTLERSG",7.499999,"7/6/2025 5:10"
"7/6/2025 5:15","BWTR1",-20.8634,"7/6/2025 5:10"
"7/6/2025 5:15","CAPTL_WF",0,"7/6/2025 5:10"
"7/6/2025 5:15","CHALLHWF",2.5,"7/6/2025 5:10"
"7/6/2025 5:15","CLOVER",0,"7/6/2025 5:10"
"7/6/2025 5:15","CLUNY",2.190433,"7/6/2025 5:10"
"7/6/2025 5:15","CONDONG1",12.95,"7/6/2025 5:10"
"7/6/2025 5:15","CULLRGWF",-0.05,"7/6/2025 5:10"
"7/6/2025 5:15","DIAPURWF1",5.3,"7/6/2025 5:10"
"7/6/2025 5:15","ERGT01",0,"7/6/2025 5:10"
"7/6/2025 5:15","GB01",0,"7/6/2025 5:10"
"7/6/2025 5:15","GRIFSF1",0.001526,"7/6/2025 5:10"
"7/6/2025 5:15","HUGSF1",0,"7/6/2025 5:10"
"7/6/2025 5:15","KEPBG1",0.1,"7/6/2025 5:10"
"7/6/2025 5:15","LRSF1",0,"7/6/2025 5:10"
"7/6/2025 5:15","MBAHNTH",19.700001,"7/6/2025 5:10"
"7/6/2025 5:15","MLSP1",0.015,"7/6/2025 5:10"
"7/6/2025 5:15","MLWF1",3.345,"7/6/2025 5:10"
"7/6/2025 5:15","PALOONA",0,"7/6/2025 5:10"
"7/6/2025 5:15","PIONEER",40.700001,"7/6/2025 5:10"
"7/6/2025 5:15","PORTWF",11.6,"7/6/2025 5:10"
"7/6/2025 5:15","REPULSE",4.184024,"7/6/2025 5:10"
"7/6/2025 5:15","ROWALLAN",-0.010117,"7/6/2025 5:10"
"7/6/2025 5:15","ROYALLA1",0,"7/6/2025 5:10"
"7/6/2025 5:15","RPCG",-0.6,"7/6/2025 5:10"
"7/6/2025 5:15","RUBICON",0.315,"7/6/2025 5:10"
"7/6/2025 5:15","SHOAL1",41.889999,"7/6/2025 5:10"
"7/6/2025 5:15","TULLYSM1",10.1,"7/6/2025 5:10"
"7/6/2025 5:15","WAUBRAWF",78.019997,"7/6/2025 5:10"
"7/6/2025 5:15","WNSF1",0,"7/6/2025 5:10"
"7/6/2025 5:15","WOOLNTH1",39.489998,"7/6/2025 5:10"
"7/6/2025 5:15","YAMBUKWF",2.8,"7/6/2025 5:10"
"7/6/2025 5:15","YSWF1",0,"7/6/2025 5:10"
"7/6/2025 5:20","BARCSF1",0.1,"7/6/2025 5:15"
"7/6/2025 5:20","BUTLERSG",7.499999,"7/6/2025 5:15"
"7/6/2025 5:20","BWTR1",-20.80624,"7/6/2025 5:15"
"7/6/2025 5:20","CAPTL_WF",0,"7/6/2025 5:15"
"7/6/2025 5:20","CHALLHWF",2.1,"7/6/2025 5:15"
"7/6/2025 5:20","CLOVER",0,"7/6/2025 5:15"
"7/6/2025 5:20","CLUNY",2.162051,"7/6/2025 5:15"
"7/6/2025 5:20","CONDONG1",12.78,"7/6/2025 5:15"
"7/6/2025 5:20","CULLRGWF",-0.06,"7/6/2025 5:15"
"7/6/2025 5:20","DIAPURWF1",5.3,"7/6/2025 5:15"
"7/6/2025 5:20","ERGT01",0,"7/6/2025 5:15"
"7/6/2025 5:20","GB01",0,"7/6/2025 5:15"
"7/6/2025 5:20","GRIFSF1",0.001526,"7/6/2025 5:15"
"7/6/2025 5:20","HUGSF1",0,"7/6/2025 5:15"
"7/6/2025 5:20","KEPBG1",0.1,"7/6/2025 5:15"
"7/6/2025 5:20","LRSF1",0,"7/6/2025 5:15"
"7/6/2025 5:20","MBAHNTH",19.700001,"7/6/2025 5:15"
"7/6/2025 5:20","MLSP1",0.015,"7/6/2025 5:15"
"7/6/2025 5:20","MLWF1",2.73,"7/6/2025 5:15"
"7/6/2025 5:20","PALOONA",0,"7/6/2025 5:15"
"7/6/2025 5:20","PIONEER",40.400002,"7/6/2025 5:15"
"7/6/2025 5:20","PORTWF",11.9,"7/6/2025 5:15"
"7/6/2025 5:20","REPULSE",4.171816,"7/6/2025 5:15"
"7/6/2025 5:20","ROWALLAN",-0.007004,"7/6/2025 5:15"
"7/6/2025 5:20","ROYALLA1",0,"7/6/2025 5:15"
"7/6/2025 5:20","RPCG",-0.6,"7/6/2025 5:15"
"7/6/2025 5:20","RUBICON",0.315,"7/6/2025 5:15"
"7/6/2025 5:20","SHOAL1",41.75,"7/6/2025 5:15"
"7/6/2025 5:20","TULLYSM1",10,"7/6/2025 5:15"
"7/6/2025 5:20","WAUBRAWF",71.168999,"7/6/2025 5:15"
"7/6/2025 5:20","WNSF1",0,"7/6/2025 5:15"
"7/6/2025 5:20","WOOLNTH1",42.099998,"7/6/2025 5:15"
"7/6/2025 5:20","YAMBUKWF",3.7,"7/6/2025 5:15"
"7/6/2025 5:20","YSWF1",0,"7/6/2025 5:15"
"7/6/2025 5:25","BARCSF1",0.1,"7/6/2025 5:20"
"7/6/2025 5:25","BUTLERSG",7.499999,"7/6/2025 5:20"
"7/6/2025 5:25","BWTR1",-20.80624,"7/6/2025 5:20"
"7/6/2025 5:25","CAPTL_WF",0,"7/6/2025 5:20"
"7/6/2025 5:25","CHALLHWF",3.3,"7/6/2025 5:20"
"7/6/2025 5:25","CLOVER",0,"7/6/2025 5:20"
"7/6/2025 5:25","CLUNY",2.195926,"7/6/2025 5:20"
"7/6/2025 5:25","CONDONG1",13.19,"7/6/2025 5:20"
"7/6/2025 5:25","CULLRGWF",-0.06,"7/6/2025 5:20"
"7/6/2025 5:25","DIAPURWF1",5.3,"7/6/2025 5:20"
"7/6/2025 5:25","ERGT01",0,"7/6/2025 5:20"
"7/6/2025 5:25","GB01",0,"7/6/2025 5:20"
"7/6/2025 5:25","GERMCRK",15.755,"7/6/2025 5:20"
"7/6/2025 5:25","GRIFSF1",0.001526,"7/6/2025 5:20"
"7/6/2025 5:25","HUGSF1",0,"7/6/2025 5:20"
"7/6/2025 5:25","KEPBG1",0.1,"7/6/2025 5:20"
"7/6/2025 5:25","LRSF1",0,"7/6/2025 5:20"
"7/6/2025 5:25","MBAHNTH",19.6,"7/6/2025 5:20"
"7/6/2025 5:25","MLSP1",0.015,"7/6/2025 5:20"
"7/6/2025 5:25","MLWF1",3.975,"7/6/2025 5:20"
"7/6/2025 5:25","PALOONA",0,"7/6/2025 5:20"
"7/6/2025 5:25","PIONEER",40.200001,"7/6/2025 5:20"
"7/6/2025 5:25","PORTWF",12.2,"7/6/2025 5:20"
"7/6/2025 5:25","REPULSE",4.184024,"7/6/2025 5:20"
"7/6/2025 5:25","ROWALLAN",-0.007004,"7/6/2025 5:20"
"7/6/2025 5:25","ROYALLA1",0,"7/6/2025 5:20"
"7/6/2025 5:25","RPCG",-0.6,"7/6/2025 5:20"
"7/6/2025 5:25","RUBICON",0.315,"7/6/2025 5:20"
"7/6/2025 5:25","SHOAL1",42.18,"7/6/2025 5:20"
"7/6/2025 5:25","TULLYSM1",10,"7/6/2025 5:20"
"7/6/2025 5:25","WAUBRAWF",69.561996,"7/6/2025 5:20"
"7/6/2025 5:25","WNSF1",0,"7/6/2025 5:20"
"7/6/2025 5:25","WOOLNTH1",42.580002,"7/6/2025 5:20"
"7/6/2025 5:25","YAMBUKWF",3.8,"7/6/2025 5:20"
"7/6/2025 5:25","YSWF1",0,"7/6/2025 5:20"
"7/6/2025 5:30","BARCSF1",0.1,"7/6/2025 5:25"
"7/6/2025 5:30","BUTLERSG",7.499999,"7/6/2025 5:25"
"7/6/2025 5:30","BWTR1",-20.80624,"7/6/2025 5:25"
"7/6/2025 5:30","CAPTL_WF",0,"7/6/2025 5:25"
"7/6/2025 5:30","CHALLHWF",3.6,"7/6/2025 5:25"
"7/6/2025 5:30","CLOVER",0,"7/6/2025 5:25"
"7/6/2025 5:30","CLUNY",2.142824,"7/6/2025 5:25"
"7/6/2025 5:30","CONDONG1",13.42,"7/6/2025 5:25"
"7/6/2025 5:30","CULLRGWF",-0.02,"7/6/2025 5:25"
"7/6/2025 5:30","DIAPURWF1",5.3,"7/6/2025 5:25"
"7/6/2025 5:30","ERGT01",0,"7/6/2025 5:25"
"7/6/2025 5:30","GB01",0,"7/6/2025 5:25"
"7/6/2025 5:30","GRIFSF1",0.001526,"7/6/2025 5:25"
"7/6/2025 5:30","HUGSF1",0,"7/6/2025 5:25"
"7/6/2025 5:30","KEPBG1",0.1,"7/6/2025 5:25"
"7/6/2025 5:30","LRSF1",0,"7/6/2025 5:25"
"7/6/2025 5:30","MBAHNTH",19.6,"7/6/2025 5:25"
"7/6/2025 5:30","MLSP1",0.015,"7/6/2025 5:25"
"7/6/2025 5:30","MLWF1",4.395,"7/6/2025 5:25"
"7/6/2025 5:30","PALOONA",0,"7/6/2025 5:25"
"7/6/2025 5:30","PIONEER",39.900002,"7/6/2025 5:25"
"7/6/2025 5:30","PORTWF",11.3,"7/6/2025 5:25"
"7/6/2025 5:30","REPULSE",4.317082,"7/6/2025 5:25"
"7/6/2025 5:30","ROWALLAN",-0.007004,"7/6/2025 5:25"
"7/6/2025 5:30","ROYALLA1",0,"7/6/2025 5:25"
"7/6/2025 5:30","RPCG",-0.6,"7/6/2025 5:25"
"7/6/2025 5:30","RUBICON",0.315,"7/6/2025 5:25"
"7/6/2025 5:30","SHOAL1",42.200001,"7/6/2025 5:25"
"7/6/2025 5:30","TULLYSM1",10.1,"7/6/2025 5:25"
"7/6/2025 5:30","WAUBRAWF",69.690002,"7/6/2025 5:25"
"7/6/2025 5:30","WNSF1",0,"7/6/2025 5:25"
"7/6/2025 5:30","WOOLNTH1",41.849998,"7/6/2025 5:25"
"7/6/2025 5:30","YAMBUKWF",3.2,"7/6/2025 5:25"
"7/6/2025 5:30","YSWF1",0,"7/6/2025 5:25"
"7/6/2025 5:35","BARCSF1",0.1,"7/6/2025 5:30"
"7/6/2025 5:35","BUTLERSG",7.499999,"7/6/2025 5:30"
"7/6/2025 5:35","BWTR1",-20.80624,"7/6/2025 5:30"
"7/6/2025 5:35","CAPTL_WF",0,"7/6/2025 5:30"
"7/6/2025 5:35","CHALLHWF",2.8,"7/6/2025 5:30"
"7/6/2025 5:35","CLOVER",0,"7/6/2025 5:30"
"7/6/2025 5:35","CLUNY",2.11902,"7/6/2025 5:30"
"7/6/2025 5:35","CONDONG1",12.73,"7/6/2025 5:30"
"7/6/2025 5:35","CULLRGWF",-0.06,"7/6/2025 5:30"
"7/6/2025 5:35","DIAPURWF1",5.3,"7/6/2025 5:30"
"7/6/2025 5:35","ERGT01",0,"7/6/2025 5:30"
"7/6/2025 5:35","GB01",0,"7/6/2025 5:30"
"7/6/2025 5:35","GERMCRK",15.341,"7/6/2025 5:30"
"7/6/2025 5:35","GRIFSF1",0.001526,"7/6/2025 5:30"
"7/6/2025 5:35","HUGSF1",0,"7/6/2025 5:30"
"7/6/2025 5:35","KEPBG1",0.1,"7/6/2025 5:30"
"7/6/2025 5:35","LRSF1",0,"7/6/2025 5:30"
"7/6/2025 5:35","MBAHNTH",19.6,"7/6/2025 5:30"
"7/6/2025 5:35","MLSP1",0.015,"7/6/2025 5:30"
"7/6/2025 5:35","MLWF1",4.485,"7/6/2025 5:30"
"7/6/2025 5:35","PALOONA",0,"7/6/2025 5:30"
"7/6/2025 5:35","PIONEER",41.900002,"7/6/2025 5:30"
"7/6/2025 5:35","PORTWF",9.4,"7/6/2025 5:30"
"7/6/2025 5:35","REPULSE",4.196231,"7/6/2025 5:30"
"7/6/2025 5:35","ROWALLAN",-0.007004,"7/6/2025 5:30"
"7/6/2025 5:35","ROYALLA1",0,"7/6/2025 5:30"
"7/6/2025 5:35","RPCG",-0.6,"7/6/2025 5:30"
"7/6/2025 5:35","RUBICON",0.315,"7/6/2025 5:30"
"7/6/2025 5:35","SHOAL1",41.889999,"7/6/2025 5:30"
"7/6/2025 5:35","TULLYSM1",10,"7/6/2025 5:30"
"7/6/2025 5:35","WAUBRAWF",66.774002,"7/6/2025 5:30"
"7/6/2025 5:35","WNSF1",0,"7/6/2025 5:30"
"7/6/2025 5:35","WOOLNTH1",43.509998,"7/6/2025 5:30"
"7/6/2025 5:35","YAMBUKWF",2.4,"7/6/2025 5:30"
"7/6/2025 5:35","YSWF1",0,"7/6/2025 5:30"
"7/6/2025 5:40","BARCSF1",0.1,"7/6/2025 5:35"
"7/6/2025 5:40","BUTLERSG",7.499999,"7/6/2025 5:35"
"7/6/2025 5:40","BWTR1",-20.80624,"7/6/2025 5:35"
"7/6/2025 5:40","CAPTL_WF",0,"7/6/2025 5:35"
"7/6/2025 5:40","CHALLHWF",2.7,"7/6/2025 5:35"
"7/6/2025 5:40","CLOVER",0,"7/6/2025 5:35"
"7/6/2025 5:40","CLUNY",2.205081,"7/6/2025 5:35"
"7/6/2025 5:40","CONDONG1",12.82,"7/6/2025 5:35"
"7/6/2025 5:40","CULLRGWF",-0.04,"7/6/2025 5:35"
"7/6/2025 5:40","DIAPURWF1",5.3,"7/6/2025 5:35"
"7/6/2025 5:40","ERGT01",0,"7/6/2025 5:35"
"7/6/2025 5:40","GB01",0,"7/6/2025 5:35"
"7/6/2025 5:40","GRIFSF1",0.001526,"7/6/2025 5:35"
"7/6/2025 5:40","HUGSF1",0,"7/6/2025 5:35"
"7/6/2025 5:40","KEPBG1",0.1,"7/6/2025 5:35"
"7/6/2025 5:40","LRSF1",0,"7/6/2025 5:35"
"7/6/2025 5:40","MBAHNTH",19.700001,"7/6/2025 5:35"
"7/6/2025 5:40","MLSP1",0.015,"7/6/2025 5:35"
"7/6/2025 5:40","MLWF1",5.025,"7/6/2025 5:35"
"7/6/2025 5:40","PALOONA",0,"7/6/2025 5:35"
"7/6/2025 5:40","PIONEER",43.5,"7/6/2025 5:35"
"7/6/2025 5:40","PORTWF",6.7,"7/6/2025 5:35"
"7/6/2025 5:40","REPULSE",4.209659,"7/6/2025 5:35"
"7/6/2025 5:40","ROWALLAN",-0.002335,"7/6/2025 5:35"
"7/6/2025 5:40","ROYALLA1",0,"7/6/2025 5:35"
"7/6/2025 5:40","RPCG",-0.6,"7/6/2025 5:35"
"7/6/2025 5:40","RUBICON",0.315,"7/6/2025 5:35"
"7/6/2025 5:40","SHOAL1",41.949997,"7/6/2025 5:35"
"7/6/2025 5:40","TULLYSM1",10,"7/6/2025 5:35"
"7/6/2025 5:40","WAUBRAWF",70.373001,"7/6/2025 5:35"
"7/6/2025 5:40","WNSF1",0,"7/6/2025 5:35"
"7/6/2025 5:40","WOOLNTH1",46.639999,"7/6/2025 5:35"
