"Time","Source","Destination","direction","trans_id","unit_id","func_code","rest"
350.003425,"192.168.1.105","192.168.1.100","Response","2653","1","3","Read Holding Registers"
350.005413,"192.168.1.100","192.168.1.102","Query","2698","1","3","Read Holding Registers"
350.006413,"192.168.1.100","192.168.1.106","Query","2699","1","3","Read Holding Registers"
350.006414,"192.168.1.102","192.168.1.100","Response","2698","1","3","Read Holding Registers"
350.006735,"192.168.1.106","192.168.1.100","Response","2699","1","3","Read Holding Registers"
350.006735,"192.168.1.100","192.168.1.101","Query","2671","1","3","Read Holding Registers"
350.007413,"192.168.1.101","192.168.1.100","Response","2671","1","3","Read Holding Registers"
350.007413,"192.168.1.100","192.168.1.104","Query","2703","1","2","Read Discrete Inputs"
350.008414,"192.168.1.104","192.168.1.100","Response","2703","1","2","Read Discrete Inputs"
350.008414,"192.168.1.100","192.168.1.105","Query","2654","1","2","Read Discrete Inputs"
350.009414,"192.168.1.105","192.168.1.100","Response","2654","1","2","Read Discrete Inputs"
350.009414,"192.168.1.100","192.168.1.103","Query","2685","1","3","Read Holding Registers"
350.009414,"192.168.1.103","192.168.1.100","Response","2685","1","3","Read Holding Registers"
350.010429,"192.168.1.100","192.168.1.102","Query","2699","1","2","Read Discrete Inputs"
350.010429,"192.168.1.102","192.168.1.100","Response","2699","1","2","Read Discrete Inputs"
350.011415,"192.168.1.100","192.168.1.106","Query","2700","1","2","Read Discrete Inputs"
350.011483,"192.168.1.106","192.168.1.100","Response","2700","1","2","Read Discrete Inputs"
350.012411,"192.168.1.100","192.168.1.101","Query","2672","1","2","Read Discrete Inputs"
350.013414,"192.168.1.101","192.168.1.100","Response","2672","1","2","Read Discrete Inputs"
350.013415,"192.168.1.100","192.168.1.104","Query","2704","1","1","Read Coils"
350.014413,"192.168.1.104","192.168.1.100","Response","2704","1","1","Read Coils"
350.015413,"192.168.1.100","192.168.1.105","Query","2655","1","1","Read Coils"
350.015414,"192.168.1.105","192.168.1.100","Response","2655","1","1","Read Coils"
350.01642,"192.168.1.100","192.168.1.103","Query","2686","1","2","Read Discrete Inputs"
350.016421,"192.168.1.103","192.168.1.100","Response","2686","1","2","Read Discrete Inputs"
350.017411,"192.168.1.100","192.168.1.102","Query","2700","1","1","Read Coils"
350.017762,"192.168.1.102","192.168.1.100","Response","2700","1","1","Read Coils"
350.018411,"192.168.1.100","192.168.1.106","Query","2701","1","1","Read Coils"
350.018854,"192.168.1.106","192.168.1.100","Response","2701","1","1","Read Coils"
350.019411,"192.168.1.100","192.168.1.101","Query","2673","1","1","Read Coils"
350.020424,"192.168.1.101","192.168.1.100","Response","2673","1","1","Read Coils"
350.021423,"192.168.1.100","192.168.1.103","Query","2687","1","1","Read Coils"
350.02242,"192.168.1.103","192.168.1.100","Response","2687","1","1","Read Coils"
360.000742,"192.168.1.100","192.168.1.101","Query","2674","1","3","Read Holding Registers"
360.001742,"192.168.1.101","192.168.1.100","Response","2674","1","3","Read Holding Registers"
360.002738,"192.168.1.100","192.168.1.102","Query","2701","1","3","Read Holding Registers"
360.003081,"192.168.1.102","192.168.1.100","Response","2701","1","3","Read Holding Registers"
360.003739,"192.168.1.100","192.168.1.104","Query","2705","1","3","Read Holding Registers"
360.004742,"192.168.1.104","192.168.1.100","Response","2705","1","3","Read Holding Registers"
360.005739,"192.168.1.100","192.168.1.105","Query","2656","1","3","Read Holding Registers"
360.005966,"192.168.1.105","192.168.1.100","Response","2656","1","3","Read Holding Registers"
360.006748,"192.168.1.100","192.168.1.106","Query","2702","1","3","Read Holding Registers"
360.007757,"192.168.1.106","192.168.1.100","Response","2702","1","3","Read Holding Registers"
360.009757,"192.168.1.100","192.168.1.101","Query","2675","1","2","Read Discrete Inputs"
360.010407,"192.168.1.101","192.168.1.100","Response","2675","1","2","Read Discrete Inputs"
360.011758,"192.168.1.100","192.168.1.102","Query","2702","1","2","Read Discrete Inputs"
360.012749,"192.168.1.102","192.168.1.100","Response","2702","1","2","Read Discrete Inputs"
360.014748,"192.168.1.100","192.168.1.104","Query","2706","1","2","Read Discrete Inputs"
360.015252,"192.168.1.104","192.168.1.100","Response","2706","1","2","Read Discrete Inputs"
360.01674,"192.168.1.100","192.168.1.105","Query","2657","1","2","Read Discrete Inputs"
360.01774,"192.168.1.105","192.168.1.100","Response","2657","1","2","Read Discrete Inputs"
360.01874,"192.168.1.100","192.168.1.103","Query","2688","1","3","Read Holding Registers"
360.019387,"192.168.1.103","192.168.1.100","Response","2688","1","3","Read Holding Registers"
360.021738,"192.168.1.100","192.168.1.106","Query","2703","1","2","Read Discrete Inputs"
360.02274,"192.168.1.106","192.168.1.100","Response","2703","1","2","Read Discrete Inputs"
360.023739,"192.168.1.100","192.168.1.101","Query","2676","1","1","Read Coils"
360.024057,"192.168.1.101","192.168.1.100","Response","2676","1","1","Read Coils"
360.026091,"192.168.1.100","192.168.1.102","Query","2703","1","1","Read Coils"
360.026542,"192.168.1.102","192.168.1.100","Response","2703","1","1","Read Coils"
360.027734,"192.168.1.100","192.168.1.104","Query","2707","1","1","Read Coils"
360.027734,"192.168.1.104","192.168.1.100","Response","2707","1","1","Read Coils"
360.029737,"192.168.1.100","192.168.1.105","Query","2658","1","1","Read Coils"
360.029738,"192.168.1.100","192.168.1.103","Query","2689","1","2","Read Discrete Inputs"
360.029738,"192.168.1.105","192.168.1.100","Response","2658","1","1","Read Coils"
360.030734,"192.168.1.103","192.168.1.100","Response","2689","1","2","Read Discrete Inputs"
360.030736,"192.168.1.100","192.168.1.106","Query","2704","1","1","Read Coils"
360.031731,"192.168.1.106","192.168.1.100","Response","2704","1","1","Read Coils"
360.034735,"192.168.1.100","192.168.1.103","Query","2690","1","1","Read Coils"
360.035101,"192.168.1.103","192.168.1.100","Response","2690","1","1","Read Coils"
370.001064,"192.168.1.100","192.168.1.106","Query","2705","1","3","Read Holding Registers"
370.002064,"192.168.1.106","192.168.1.100","Response","2705","1","3","Read Holding Registers"
370.003061,"192.168.1.100","192.168.1.104","Query","2708","1","3","Read Holding Registers"
370.004063,"192.168.1.104","192.168.1.100","Response","2708","1","3","Read Holding Registers"
370.004063,"192.168.1.100","192.168.1.101","Query","2677","1","3","Read Holding Registers"
370.004676,"192.168.1.101","192.168.1.100","Response","2677","1","3","Read Holding Registers"
370.010077,"192.168.1.100","192.168.1.103","Query","2691","1","3","Read Holding Registers"
370.011072,"192.168.1.103","192.168.1.100","Response","2691","1","3","Read Holding Registers"
370.012062,"192.168.1.100","192.168.1.105","Query","2659","1","3","Read Holding Registers"
370.012064,"192.168.1.105","192.168.1.100","Response","2659","1","3","Read Holding Registers"
370.013076,"192.168.1.100","192.168.1.106","Query","2706","1","2","Read Discrete Inputs"
370.013079,"192.168.1.106","192.168.1.100","Response","2706","1","2","Read Discrete Inputs"
370.014075,"192.168.1.100","192.168.1.104","Query","2709","1","2","Read Discrete Inputs"
370.015079,"192.168.1.104","192.168.1.100","Response","2709","1","2","Read Discrete Inputs"
370.015079,"192.168.1.100","192.168.1.101","Query","2678","1","2","Read Discrete Inputs"
370.016077,"192.168.1.101","192.168.1.100","Response","2678","1","2","Read Discrete Inputs"
370.017074,"192.168.1.100","192.168.1.102","Query","2704","1","3","Read Holding Registers"
370.017419,"192.168.1.102","192.168.1.100","Response","2704","1","3","Read Holding Registers"
370.019065,"192.168.1.100","192.168.1.103","Query","2692","1","2","Read Discrete Inputs"
370.019066,"192.168.1.103","192.168.1.100","Response","2692","1","2","Read Discrete Inputs"
370.021065,"192.168.1.100","192.168.1.105","Query","2660","1","2","Read Discrete Inputs"
370.021603,"192.168.1.105","192.168.1.100","Response","2660","1","2","Read Discrete Inputs"
370.024034,"192.168.1.100","192.168.1.106","Query","2707","1","1","Read Coils"
370.024035,"192.168.1.106","192.168.1.100","Response","2707","1","1","Read Coils"
370.025065,"192.168.1.100","192.168.1.104","Query","2710","1","1","Read Coils"
370.02561,"192.168.1.104","192.168.1.100","Response","2710","1","1","Read Coils"
370.028075,"192.168.1.100","192.168.1.101","Query","2679","1","1","Read Coils"
370.028075,"192.168.1.101","192.168.1.100","Response","2679","1","1","Read Coils"
370.029078,"192.168.1.100","192.168.1.102","Query","2705","1","2","Read Discrete Inputs"
370.029485,"192.168.1.102","192.168.1.100","Response","2705","1","2","Read Discrete Inputs"
370.031076,"192.168.1.100","192.168.1.103","Query","2693","1","1","Read Coils"
370.032068,"192.168.1.103","192.168.1.100","Response","2693","1","1","Read Coils"
370.034066,"192.168.1.100","192.168.1.105","Query","2661","1","1","Read Coils"
370.034749,"192.168.1.105","192.168.1.100","Response","2661","1","1","Read Coils"
370.038067,"192.168.1.100","192.168.1.102","Query","2706","1","1","Read Coils"
370.038182,"192.168.1.102","192.168.1.100","Response","2706","1","1","Read Coils"
380.000393,"192.168.1.100","192.168.1.105","Query","2662","1","3","Read Holding Registers"
380.001401,"192.168.1.105","192.168.1.100","Response","2662","1","3","Read Holding Registers"
380.002397,"192.168.1.100","192.168.1.101","Query","2680","1","3","Read Holding Registers"
380.00279,"192.168.1.101","192.168.1.100","Response","2680","1","3","Read Holding Registers"
380.003397,"192.168.1.100","192.168.1.106","Query","2708","1","3","Read Holding Registers"
380.004392,"192.168.1.106","192.168.1.100","Response","2708","1","3","Read Holding Registers"
380.005384,"192.168.1.100","192.168.1.104","Query","2711","1","3","Read Holding Registers"
380.005634,"192.168.1.104","192.168.1.100","Response","2711","1","3","Read Holding Registers"
380.01239,"192.168.1.100","192.168.1.102","Query","2707","1","3","Read Holding Registers"
380.012392,"192.168.1.102","192.168.1.100","Response","2707","1","3","Read Holding Registers"
380.013391,"192.168.1.100","192.168.1.105","Query","2663","1","2","Read Discrete Inputs"
380.013617,"192.168.1.105","192.168.1.100","Response","2663","1","2","Read Discrete Inputs"
380.014401,"192.168.1.100","192.168.1.101","Query","2681","1","2","Read Discrete Inputs"
380.015384,"192.168.1.101","192.168.1.100","Response","2681","1","2","Read Discrete Inputs"
380.016385,"192.168.1.100","192.168.1.104","Query","2712","1","2","Read Discrete Inputs"
380.017382,"192.168.1.100","192.168.1.106","Query","2709","1","2","Read Discrete Inputs"
380.017383,"192.168.1.104","192.168.1.100","Response","2712","1","2","Read Discrete Inputs"
380.017546,"192.168.1.106","192.168.1.100","Response","2709","1","2","Read Discrete Inputs"
380.018385,"192.168.1.100","192.168.1.103","Query","2694","1","3","Read Holding Registers"
380.019094,"192.168.1.103","192.168.1.100","Response","2694","1","3","Read Holding Registers"
380.020385,"192.168.1.100","192.168.1.102","Query","2708","1","2","Read Discrete Inputs"
380.021386,"192.168.1.102","192.168.1.100","Response","2708","1","2","Read Discrete Inputs"
380.023383,"192.168.1.100","192.168.1.105","Query","2664","1","1","Read Coils"
380.023649,"192.168.1.105","192.168.1.100","Response","2664","1","1","Read Coils"
380.025384,"192.168.1.100","192.168.1.101","Query","2682","1","1","Read Coils"
380.026246,"192.168.1.101","192.168.1.100","Response","2682","1","1","Read Coils"
380.028816,"192.168.1.100","192.168.1.104","Query","2713","1","1","Read Coils"
380.029775,"192.168.1.104","192.168.1.100","Response","2713","1","1","Read Coils"
380.031383,"192.168.1.100","192.168.1.106","Query","2710","1","1","Read Coils"
380.031384,"192.168.1.106","192.168.1.100","Response","2710","1","1","Read Coils"
380.033384,"192.168.1.100","192.168.1.103","Query","2695","1","2","Read Discrete Inputs"
380.034384,"192.168.1.103","192.168.1.100","Response","2695","1","2","Read Discrete Inputs"
380.036224,"192.168.1.100","192.168.1.102","Query","2709","1","1","Read Coils"
380.036225,"192.168.1.102","192.168.1.100","Response","2709","1","1","Read Coils"
380.040217,"192.168.1.100","192.168.1.103","Query","2696","1","1","Read Coils"
380.040217,"192.168.1.103","192.168.1.100","Response","2696","1","1","Read Coils"
390.000706,"192.168.1.100","192.168.1.102","Query","2710","1","3","Read Holding Registers"
390.001707,"192.168.1.102","192.168.1.100","Response","2710","1","3","Read Holding Registers"
390.002705,"192.168.1.100","192.168.1.105","Query","2665","1","3","Read Holding Registers"
390.003155,"192.168.1.105","192.168.1.100","Response","2665","1","3","Read Holding Registers"
390.007706,"192.168.1.100","192.168.1.103","Query","2697","1","3","Read Holding Registers"
390.008707,"192.168.1.103","192.168.1.100","Response","2697","1","3","Read Holding Registers"
390.009705,"192.168.1.100","192.168.1.104","Query","2714","1","3","Read Holding Registers"
390.009707,"192.168.1.104","192.168.1.100","Response","2714","1","3","Read Holding Registers"
390.010704,"192.168.1.100","192.168.1.102","Query","2711","1","2","Read Discrete Inputs"
390.01085,"192.168.1.102","192.168.1.100","Response","2711","1","2","Read Discrete Inputs"
390.011703,"192.168.1.100","192.168.1.106","Query","2711","1","3","Read Holding Registers"
390.012715,"192.168.1.106","192.168.1.100","Response","2711","1","3","Read Holding Registers"
390.012715,"192.168.1.100","192.168.1.105","Query","2666","1","2","Read Discrete Inputs"
390.013724,"192.168.1.105","192.168.1.100","Response","2666","1","2","Read Discrete Inputs"
390.013724,"192.168.1.100","192.168.1.101","Query","2683","1","3","Read Holding Registers"
390.014721,"192.168.1.101","192.168.1.100","Response","2683","1","3","Read Holding Registers"
390.016724,"192.168.1.100","192.168.1.103","Query","2698","1","2","Read Discrete Inputs"
390.01771,"192.168.1.103","192.168.1.100","Response","2698","1","2","Read Discrete Inputs"
390.019722,"192.168.1.100","192.168.1.104","Query","2715","1","2","Read Discrete Inputs"
390.019723,"192.168.1.104","192.168.1.100","Response","2715","1","2","Read Discrete Inputs"
390.02172,"192.168.1.100","192.168.1.102","Query","2712","1","1","Read Coils"
390.022722,"192.168.1.102","192.168.1.100","Response","2712","1","1","Read Coils"
390.024725,"192.168.1.100","192.168.1.106","Query","2712","1","2","Read Discrete Inputs"
390.024726,"192.168.1.106","192.168.1.100","Response","2712","1","2","Read Discrete Inputs"
390.026715,"192.168.1.100","192.168.1.105","Query","2667","1","1","Read Coils"
390.026716,"192.168.1.105","192.168.1.100","Response","2667","1","1","Read Coils"
390.028714,"192.168.1.100","192.168.1.101","Query","2684","1","2","Read Discrete Inputs"
390.028714,"192.168.1.101","192.168.1.100","Response","2684","1","2","Read Discrete Inputs"
390.028715,"192.168.1.100","192.168.1.103","Query","2699","1","1","Read Coils"
390.029717,"192.168.1.103","192.168.1.100","Response","2699","1","1","Read Coils"
390.030701,"192.168.1.100","192.168.1.104","Query","2716","1","1","Read Coils"
390.030702,"192.168.1.104","192.168.1.100","Response","2716","1","1","Read Coils"
390.032699,"192.168.1.100","192.168.1.106","Query","2713","1","1","Read Coils"
390.0327,"192.168.1.106","192.168.1.100","Response","2713","1","1","Read Coils"
390.034699,"192.168.1.100","192.168.1.101","Query","2685","1","1","Read Coils"
390.0347,"192.168.1.101","192.168.1.100","Response","2685","1","1","Read Coils"
400.001023,"192.168.1.100","192.168.1.104","Query","2717","1","3","Read Holding Registers"
400.001024,"192.168.1.104","192.168.1.100","Response","2717","1","3","Read Holding Registers"
400.002021,"192.168.1.100","192.168.1.105","Query","2668","1","3","Read Holding Registers"
400.002022,"192.168.1.105","192.168.1.100","Response","2668","1","3","Read Holding Registers"
400.01102,"192.168.1.100","192.168.1.106","Query","2714","1","3","Read Holding Registers"
400.012022,"192.168.1.100","192.168.1.103","Query","2700","1","3","Read Holding Registers"
400.012023,"192.168.1.103","192.168.1.100","Response","2700","1","3","Read Holding Registers"
400.013026,"192.168.1.100","192.168.1.104","Query","2718","1","2","Read Discrete Inputs"
400.013027,"192.168.1.104","192.168.1.100","Response","2718","1","2","Read Discrete Inputs"
400.013027,"192.168.1.100","192.168.1.105","Query","2669","1","2","Read Discrete Inputs"
400.013635,"192.168.1.106","192.168.1.100","Response","2714","1","3","Read Holding Registers"
400.013636,"192.168.1.105","192.168.1.100","Response","2669","1","2","Read Discrete Inputs"
400.014021,"192.168.1.100","192.168.1.101","Query","2686","1","3","Read Holding Registers"
400.015019,"192.168.1.100","192.168.1.102","Query","2713","1","3","Read Holding Registers"
400.015019,"192.168.1.101","192.168.1.100","Response","2686","1","3","Read Holding Registers"
400.01502,"192.168.1.102","192.168.1.100","Response","2713","1","3","Read Holding Registers"
400.016021,"192.168.1.100","192.168.1.103","Query","2701","1","2","Read Discrete Inputs"
400.017023,"192.168.1.103","192.168.1.100","Response","2701","1","2","Read Discrete Inputs"
400.017025,"192.168.1.100","192.168.1.104","Query","2719","1","1","Read Coils"
400.017539,"192.168.1.104","192.168.1.100","Response","2719","1","1","Read Coils"
400.019024,"192.168.1.100","192.168.1.105","Query","2670","1","1","Read Coils"
400.019025,"192.168.1.105","192.168.1.100","Response","2670","1","1","Read Coils"
400.024667,"192.168.1.100","192.168.1.103","Query","2702","1","1","Read Coils"
400.024667,"192.168.1.103","192.168.1.100","Response","2702","1","1","Read Coils"
400.02502,"192.168.1.100","192.168.1.106","Query","2715","1","2","Read Discrete Inputs"
400.026029,"192.168.1.100","192.168.1.101","Query","2687","1","2","Read Discrete Inputs"
400.026029,"192.168.1.100","192.168.1.102","Query","2714","1","2","Read Discrete Inputs"
400.026029,"192.168.1.106","192.168.1.100","Response","2715","1","2","Read Discrete Inputs"
400.02603,"192.168.1.102","192.168.1.100","Response","2714","1","2","Read Discrete Inputs"
400.02603,"192.168.1.101","192.168.1.100","Response","2687","1","2","Read Discrete Inputs"
400.028021,"192.168.1.100","192.168.1.101","Query","2688","1","1","Read Coils"
400.028773,"192.168.1.101","192.168.1.100","Response","2688","1","1","Read Coils"
400.029017,"192.168.1.100","192.168.1.102","Query","2715","1","1","Read Coils"
400.029324,"192.168.1.102","192.168.1.100","Response","2715","1","1","Read Coils"
400.031022,"192.168.1.100","192.168.1.106","Query","2716","1","1","Read Coils"
400.031326,"192.168.1.106","192.168.1.100","Response","2716","1","1","Read Coils"
410.000349,"192.168.1.100","192.168.1.101","Query","2689","1","3","Read Holding Registers"
410.001347,"192.168.1.101","192.168.1.100","Response","2689","1","3","Read Holding Registers"
410.001348,"192.168.1.100","192.168.1.102","Query","2716","1","3","Read Holding Registers"
410.002346,"192.168.1.102","192.168.1.100","Response","2716","1","3","Read Holding Registers"
410.002347,"192.168.1.100","192.168.1.105","Query","2671","1","3","Read Holding Registers"
410.003345,"192.168.1.105","192.168.1.100","Response","2671","1","3","Read Holding Registers"
410.006131,"192.168.1.100","192.168.1.106","Query","2717","1","3","Read Holding Registers"
410.006342,"192.168.1.106","192.168.1.100","Response","2717","1","3","Read Holding Registers"
410.007343,"192.168.1.100","192.168.1.101","Query","2690","1","2","Read Discrete Inputs"
410.007344,"192.168.1.101","192.168.1.100","Response","2690","1","2","Read Discrete Inputs"
410.007345,"192.168.1.100","192.168.1.102","Query","2717","1","2","Read Discrete Inputs"
410.00816,"192.168.1.102","192.168.1.100","Response","2717","1","2","Read Discrete Inputs"
410.008161,"192.168.1.100","192.168.1.104","Query","2720","1","3","Read Holding Registers"
410.008161,"192.168.1.104","192.168.1.100","Response","2720","1","3","Read Holding Registers"
410.008338,"192.168.1.100","192.168.1.105","Query","2672","1","2","Read Discrete Inputs"
410.009343,"192.168.1.105","192.168.1.100","Response","2672","1","2","Read Discrete Inputs"
410.009344,"192.168.1.100","192.168.1.103","Query","2703","1","3","Read Holding Registers"
410.009641,"192.168.1.103","192.168.1.100","Response","2703","1","3","Read Holding Registers"
410.011343,"192.168.1.100","192.168.1.106","Query","2718","1","2","Read Discrete Inputs"
410.011344,"192.168.1.106","192.168.1.100","Response","2718","1","2","Read Discrete Inputs"
410.011344,"192.168.1.100","192.168.1.101","Query","2691","1","1","Read Coils"
410.012342,"192.168.1.101","192.168.1.100","Response","2691","1","1","Read Coils"
410.012344,"192.168.1.100","192.168.1.102","Query","2718","1","1","Read Coils"
410.013349,"192.168.1.102","192.168.1.100","Response","2718","1","1","Read Coils"
410.01335,"192.168.1.100","192.168.1.104","Query","2721","1","2","Read Discrete Inputs"
410.014347,"192.168.1.104","192.168.1.100","Response","2721","1","2","Read Discrete Inputs"
410.015344,"192.168.1.100","192.168.1.105","Query","2673","1","1","Read Coils"
410.015717,"192.168.1.105","192.168.1.100","Response","2673","1","1","Read Coils"
410.019344,"192.168.1.100","192.168.1.103","Query","2704","1","2","Read Discrete Inputs"
410.019344,"192.168.1.103","192.168.1.100","Response","2704","1","2","Read Discrete Inputs"
410.020345,"192.168.1.100","192.168.1.106","Query","2719","1","1","Read Coils"
410.020574,"192.168.1.106","192.168.1.100","Response","2719","1","1","Read Coils"
410.022347,"192.168.1.100","192.168.1.103","Query","2705","1","1","Read Coils"
410.022347,"192.168.1.100","192.168.1.104","Query","2722","1","1","Read Coils"
410.022425,"192.168.1.103","192.168.1.100","Response","2705","1","1","Read Coils"
410.022779,"192.168.1.104","192.168.1.100","Response","2722","1","1","Read Coils"
415.753898,"192.168.1.100","192.168.1.102","Query","1","1","5","Write Single Coil"
415.754211,"192.168.1.102","192.168.1.100","Response","1","1","5","Write Single Coil"
420.000688,"192.168.1.100","192.168.1.106","Query","2720","1","3","Read Holding Registers"
420.001681,"192.168.1.106","192.168.1.100","Response","2720","1","3","Read Holding Registers"
420.002679,"192.168.1.100","192.168.1.104","Query","2723","1","3","Read Holding Registers"
420.00369,"192.168.1.104","192.168.1.100","Response","2723","1","3","Read Holding Registers"
420.003691,"192.168.1.100","192.168.1.101","Query","2692","1","3","Read Holding Registers"
420.004688,"192.168.1.101","192.168.1.100","Response","2692","1","3","Read Holding Registers"
420.005685,"192.168.1.100","192.168.1.102","Query","2719","1","3","Read Holding Registers"
420.006348,"192.168.1.102","192.168.1.100","Response","2719","1","3","Read Holding Registers"
420.00769,"192.168.1.100","192.168.1.105","Query","2674","1","3","Read Holding Registers"
420.007692,"192.168.1.105","192.168.1.100","Response","2674","1","3","Read Holding Registers"
420.009687,"192.168.1.100","192.168.1.106","Query","2721","1","2","Read Discrete Inputs"
420.01069,"192.168.1.106","192.168.1.100","Response","2721","1","2","Read Discrete Inputs"
420.012684,"192.168.1.100","192.168.1.104","Query","2724","1","2","Read Discrete Inputs"
420.012685,"192.168.1.104","192.168.1.100","Response","2724","1","2","Read Discrete Inputs"
420.014688,"192.168.1.100","192.168.1.101","Query","2693","1","2","Read Discrete Inputs"
420.015675,"192.168.1.101","192.168.1.100","Response","2693","1","2","Read Discrete Inputs"
420.017678,"192.168.1.100","192.168.1.102","Query","2720","1","2","Read Discrete Inputs"
420.018688,"192.168.1.102","192.168.1.100","Response","2720","1","2","Read Discrete Inputs"
420.018689,"192.168.1.100","192.168.1.103","Query","2706","1","3","Read Holding Registers"
420.019682,"192.168.1.103","192.168.1.100","Response","2706","1","3","Read Holding Registers"
420.021664,"192.168.1.100","192.168.1.105","Query","2675","1","2","Read Discrete Inputs"
420.021667,"192.168.1.105","192.168.1.100","Response","2675","1","2","Read Discrete Inputs"
420.023675,"192.168.1.100","192.168.1.106","Query","2722","1","1","Read Coils"
420.024674,"192.168.1.106","192.168.1.100","Response","2722","1","1","Read Coils"
420.026668,"192.168.1.100","192.168.1.104","Query","2725","1","1","Read Coils"
420.026669,"192.168.1.104","192.168.1.100","Response","2725","1","1","Read Coils"
420.028669,"192.168.1.100","192.168.1.101","Query","2694","1","1","Read Coils"
420.02867,"192.168.1.101","192.168.1.100","Response","2694","1","1","Read Coils"
420.030671,"192.168.1.100","192.168.1.102","Query","2721","1","1","Read Coils"
420.032671,"192.168.1.102","192.168.1.100","Response","2721","1","1","Read Coils"
420.032673,"192.168.1.100","192.168.1.103","Query","2707","1","2","Read Discrete Inputs"
420.03367,"192.168.1.103","192.168.1.100","Response","2707","1","2","Read Discrete Inputs"
420.035671,"192.168.1.100","192.168.1.105","Query","2676","1","1","Read Coils"
420.036669,"192.168.1.105","192.168.1.100","Response","2676","1","1","Read Coils"
420.041668,"192.168.1.100","192.168.1.103","Query","2708","1","1","Read Coils"
420.041669,"192.168.1.103","192.168.1.100","Response","2708","1","1","Read Coils"
430.002001,"192.168.1.100","192.168.1.105","Query","2677","1","3","Read Holding Registers"
430.002155,"192.168.1.105","192.168.1.100","Response","2677","1","3","Read Holding Registers"
430.003008,"192.168.1.100","192.168.1.101","Query","2695","1","3","Read Holding Registers"
430.004005,"192.168.1.101","192.168.1.100","Response","2695","1","3","Read Holding Registers"
430.005001,"192.168.1.100","192.168.1.106","Query","2723","1","3","Read Holding Registers"
430.005002,"192.168.1.106","192.168.1.100","Response","2723","1","3","Read Holding Registers"
430.006008,"192.168.1.100","192.168.1.103","Query","2709","1","3","Read Holding Registers"
430.007011,"192.168.1.103","192.168.1.100","Response","2709","1","3","Read Holding Registers"
430.008,"192.168.1.100","192.168.1.102","Query","2722","1","3","Read Holding Registers"
430.008417,"192.168.1.102","192.168.1.100","Response","2722","1","3","Read Holding Registers"
430.009999,"192.168.1.100","192.168.1.105","Query","2678","1","2","Read Discrete Inputs"
430.011007,"192.168.1.105","192.168.1.100","Response","2678","1","2","Read Discrete Inputs"
430.013002,"192.168.1.100","192.168.1.101","Query","2696","1","2","Read Discrete Inputs"
430.013003,"192.168.1.101","192.168.1.100","Response","2696","1","2","Read Discrete Inputs"
430.014989,"192.168.1.100","192.168.1.106","Query","2724","1","2","Read Discrete Inputs"
430.015991,"192.168.1.106","192.168.1.100","Response","2724","1","2","Read Discrete Inputs"
430.016991,"192.168.1.100","192.168.1.104","Query","2726","1","3","Read Holding Registers"
430.017991,"192.168.1.104","192.168.1.100","Response","2726","1","3","Read Holding Registers"
430.018992,"192.168.1.100","192.168.1.103","Query","2710","1","2","Read Discrete Inputs"
430.019992,"192.168.1.103","192.168.1.100","Response","2710","1","2","Read Discrete Inputs"
430.020986,"192.168.1.100","192.168.1.102","Query","2723","1","2","Read Discrete Inputs"
430.021994,"192.168.1.102","192.168.1.100","Response","2723","1","2","Read Discrete Inputs"
430.023994,"192.168.1.100","192.168.1.105","Query","2679","1","1","Read Coils"
430.024696,"192.168.1.105","192.168.1.100","Response","2679","1","1","Read Coils"
430.025993,"192.168.1.100","192.168.1.101","Query","2697","1","1","Read Coils"
430.026993,"192.168.1.101","192.168.1.100","Response","2697","1","1","Read Coils"
430.029992,"192.168.1.100","192.168.1.106","Query","2725","1","1","Read Coils"
430.029993,"192.168.1.106","192.168.1.100","Response","2725","1","1","Read Coils"
430.030992,"192.168.1.100","192.168.1.104","Query","2727","1","2","Read Discrete Inputs"
430.031679,"192.168.1.104","192.168.1.100","Response","2727","1","2","Read Discrete Inputs"
430.032996,"192.168.1.100","192.168.1.103","Query","2711","1","1","Read Coils"
430.033996,"192.168.1.103","192.168.1.100","Response","2711","1","1","Read Coils"
430.036001,"192.168.1.100","192.168.1.102","Query","2724","1","1","Read Coils"
430.036003,"192.168.1.102","192.168.1.100","Response","2724","1","1","Read Coils"
430.042015,"192.168.1.100","192.168.1.104","Query","2728","1","1","Read Coils"
430.042834,"192.168.1.104","192.168.1.100","Response","2728","1","1","Read Coils"
440.000312,"192.168.1.100","192.168.1.102","Query","2725","1","3","Read Holding Registers"
440.001311,"192.168.1.102","192.168.1.100","Response","2725","1","3","Read Holding Registers"
440.001311,"192.168.1.100","192.168.1.106","Query","2726","1","3","Read Holding Registers"
440.001396,"192.168.1.106","192.168.1.100","Response","2726","1","3","Read Holding Registers"
440.00231,"192.168.1.100","192.168.1.101","Query","2698","1","3","Read Holding Registers"
440.002311,"192.168.1.101","192.168.1.100","Response","2698","1","3","Read Holding Registers"
440.002311,"192.168.1.100","192.168.1.103","Query","2712","1","3","Read Holding Registers"
440.002684,"192.168.1.103","192.168.1.100","Response","2712","1","3","Read Holding Registers"
440.003306,"192.168.1.100","192.168.1.104","Query","2729","1","3","Read Holding Registers"
440.003307,"192.168.1.104","192.168.1.100","Response","2729","1","3","Read Holding Registers"
440.004308,"192.168.1.100","192.168.1.102","Query","2726","1","2","Read Discrete Inputs"
440.004309,"192.168.1.102","192.168.1.100","Response","2726","1","2","Read Discrete Inputs"
