"Time","Source","Destination","Protocol","Length"
248.659035145,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
248.662300528,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
248.662449214,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
248.662451753,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
249.547714253,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
249.547721135,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
249.547722715,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
249.553264017,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
249.553270769,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
249.553272169,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
249.558531162,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
249.559770645,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
249.55977588,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
249.569014638,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
249.569023182,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
249.56902526,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
249.575630655,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
249.575694285,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
249.575730646,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
249.579305755,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
249.579354803,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
249.579393851,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
249.582219634,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
249.582263091,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
249.582303949,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
249.583210311,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
249.583247201,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
249.665250939,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
249.665254535,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
249.665254985,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
249.666893917,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
249.666896753,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
249.666897747,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
249.668511608,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
249.668515314,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
249.668515892,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
249.671210721,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
249.671215331,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
249.671215843,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
249.674131469,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
249.67413528,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
249.674135856,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
249.677639139,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
249.677643903,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
249.677644649,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
249.680929676,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
249.68093484,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
249.680935385,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
249.68394383,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
249.684316329,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
249.684627153,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
249.688156474,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
249.688159492,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
249.68815998,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
249.691271488,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
249.691274394,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
249.691275122,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
250.594930552,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
250.594940751,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
250.594941978,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
250.625432229,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
250.625438492,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
250.625439002,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
250.628267525,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
250.628797577,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
250.628800807,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
250.631918015,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
250.631923753,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
250.632346094,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
250.635991482,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
250.635996933,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
250.635997718,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
250.639814798,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
250.640214314,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
250.640519396,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
250.643922197,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
250.644291756,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
250.644799111,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
250.647093527,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
250.64726283,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
250.69469381,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
250.694701373,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
250.694702217,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
250.698711944,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
250.698717764,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
250.699042528,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
250.702864408,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
250.702869297,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
250.703168927,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
250.707371895,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
250.707379244,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
250.707379852,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
250.711225613,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
250.711233478,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
250.711234079,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
250.715520936,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
250.715527885,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
250.715816223,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
250.719536112,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
250.719539345,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
250.719539871,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
250.723530335,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
250.723534637,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
250.723535369,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
250.726529513,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
250.726533326,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
250.726534394,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
250.729033255,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
250.729036074,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
250.729414223,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
251.656289132,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
251.658319384,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
251.658326691,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
251.665807234,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
251.665815505,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
251.665816007,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
251.672743739,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
251.673774081,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
251.673776907,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
251.67668158,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
251.676686749,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
251.676687462,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
251.680740267,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
251.681765404,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
251.681768989,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
251.684451871,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
251.685040996,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
251.685044307,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
251.687857195,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
251.688088817,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
251.688091337,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
251.688791016,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
251.688793948,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
251.747835266,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
251.747843106,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
251.747843771,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
251.755913568,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
251.755920405,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
251.755920999,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
251.755921613,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
251.755922349,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
251.75592268,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
251.755922988,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
251.755923447,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
251.755924207,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
251.755924877,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
251.755925181,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
251.755925552,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
251.764581336,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
251.764585596,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
251.764586373,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
251.76877575,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
251.768780481,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
251.769175542,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
251.772934311,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
251.773189452,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
251.773509829,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
251.776569314,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
251.776572354,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
251.776846681,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
251.780977624,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
251.780984597,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
251.781202108,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
252.699733232,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
252.704128678,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
252.704138163,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
252.714126573,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
252.717783631,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
252.717793714,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
252.727715753,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
252.727724637,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
252.72772555,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
252.731060519,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
252.732387913,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
252.732393705,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
252.736777046,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
252.736785355,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
252.736786177,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
252.742084415,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
252.74209233,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
252.742092968,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
252.745895966,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
252.745901463,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
252.746124591,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
252.748155635,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
252.748160212,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
252.788815083,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
252.788862963,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
252.788865137,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
252.79612473,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
252.796127533,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
252.796128679,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
252.800548659,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
252.800557519,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
252.800558612,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
252.805043639,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
252.805051287,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
252.805052613,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
252.808167842,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
252.810080497,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
252.810086515,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
252.836503424,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
252.836511292,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
252.836511956,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
252.839977278,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
252.839980776,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
252.840290112,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
252.844838442,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
252.844846336,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
252.844964967,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
252.847589805,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
252.847593452,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
252.847594085,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
252.850557591,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
252.850766902,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
252.850769666,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
253.75762603,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
253.761800747,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
253.761809276,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
253.774698009,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
253.774707268,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
253.774707958,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
253.791935367,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
253.791944174,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
253.791945165,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
253.791945927,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
253.791946548,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
253.79194699,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
253.791947523,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
253.791947995,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
253.79194876,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
253.791949822,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
253.791950691,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
253.791951442,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
253.791951871,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
253.791952235,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
253.79195272,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
253.791953374,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
253.791955255,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
253.855415398,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
253.855424448,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
253.8557958,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
253.859861689,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
253.859865994,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
253.85986702,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
253.86369866,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
253.86370561,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
253.863707059,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
253.869891567,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
253.869899583,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
253.86990127,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
253.879079737,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
253.881064788,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
253.881071885,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
253.889938405,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
253.889950336,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
253.889951956,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
253.896732908,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
253.896741006,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
253.896741746,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
253.901099442,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
253.901106517,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
253.901107212,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
253.905049619,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
253.905054346,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
253.905054904,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
253.91034705,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
253.910353059,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
253.911273112,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
254.799473898,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
254.800080628,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
254.800586476,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
254.810701938,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
254.810712081,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
254.810713301,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
254.821337467,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
254.821347634,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
254.82134914,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
254.827352091,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
254.827361337,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
254.827671328,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
254.849858683,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
254.849866193,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
254.849866612,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
254.853389171,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
254.853797614,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
254.854374524,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
254.857860977,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
254.858090824,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
254.858094532,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
254.859362827,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
254.859366722,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
254.915077073,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
254.915722916,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
254.916478471,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
254.920092507,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
254.920100415,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
254.920328646,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
254.924427685,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
254.924434491,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
254.924598287,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
254.929173443,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
254.929843308,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
254.930740298,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
254.936141618,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
254.936363744,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
254.937079217,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
254.945317451,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
254.945324044,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
254.94577931,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
254.950565975,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
254.950571905,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
254.951013097,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
254.955110657,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
254.955548386,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
254.955740776,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
254.958558785,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
254.95856307,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
254.958711998,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
254.96270105,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
254.962705632,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
254.962948938,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
255.91279648,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
255.912807406,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
255.912808593,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
255.914332482,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
255.914341174,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
255.914342362,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
255.914343014,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
255.914344234,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
255.914344814,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
255.914345616,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
255.91434619,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
255.914346836,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
255.914347544,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
255.914348125,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
255.91434874,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
255.914349467,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
255.914350119,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
255.914350754,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
255.91435139,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
255.914353833,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
255.914354787,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
255.914355818,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
255.914356448,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
255.974559419,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
255.974628407,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
255.974631945,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
255.985547571,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
255.985562058,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
255.985564056,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
255.995066415,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
255.995079548,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
255.995080658,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
256.00035894,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
256.000369893,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
256.000370778,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
256.004362522,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
256.004370322,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
256.004371039,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
256.009452043,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
256.009459666,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
256.009460967,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
256.013450347,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
256.013456744,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
256.013457633,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
256.017935277,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
